ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME
"10,339.00",39.00,76.67,3.00,"2,990.13",11/23/2004 0:00,Shipped,4.00,11.00,"2,004.00",Motorcycles,193.00,S10_4698,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko
"10,362.00",22.00,100.00,4.00,"3,664.10",1/5/2005 0:00,Shipped,1.00,1.00,"2,005.00",Motorcycles,193.00,S10_4698,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri
"10,374.00",22.00,100.00,1.00,"3,834.38",2/2/2005 0:00,Shipped,1.00,2.00,"2,005.00",Motorcycles,193.00,S10_4698,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,,South Brisbane,Queensland,4101,Australia,APAC,Calaghan,Tony
"10,388.00",21.00,86.77,7.00,"1,822.17",3/3/2005 0:00,Shipped,1.00,3.00,"2,005.00",Motorcycles,193.00,S10_4698,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta
"10,403.00",66.00,100.00,9.00,"11,886.60",4/8/2005 0:00,Shipped,2.00,4.00,"2,005.00",Motorcycles,193.00,S10_4698,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth
"10,417.00",56.00,100.00,4.00,"9,218.16",5/13/2005 0:00,Disputed,2.00,5.00,"2,005.00",Motorcycles,193.00,S10_4698,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,105.00",50.00,100.00,2.00,"7,208.00",2/11/2003 0:00,Shipped,1.00,2.00,"2,003.00",Classic Cars,136.00,S10_4757,Danish Wholesale Imports,31 12 3555,Vinbëltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
"10,119.00",46.00,100.00,11.00,"5,004.80",4/28/2003 0:00,Shipped,2.00,4.00,"2,003.00",Classic Cars,136.00,S10_4757,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
"10,129.00",33.00,100.00,2.00,"4,398.24",6/12/2003 0:00,Shipped,2.00,6.00,"2,003.00",Classic Cars,136.00,S10_4757,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
"10,143.00",49.00,100.00,15.00,"5,597.76",8/10/2003 0:00,Shipped,3.00,8.00,"2,003.00",Classic Cars,136.00,S10_4757,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
"10,155.00",32.00,100.00,13.00,"4,526.08",10/6/2003 0:00,Shipped,4.00,10.00,"2,003.00",Classic Cars,136.00,S10_4757,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti
"10,167.00",44.00,100.00,9.00,"5,924.16",10/23/2003 0:00,Cancelled,4.00,10.00,"2,003.00",Classic Cars,136.00,S10_4757,Scandinavian Gift Ideas,0695-34 6555,èkergatan 24,,BrÑcke,,S-844 67,Sweden,EMEA,Larsson,Maria
"10,178.00",24.00,100.00,12.00,"3,492.48",11/8/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,136.00,S10_4757,Alpha Cognac,61.77.6555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette
"10,186.00",26.00,100.00,9.00,"3,854.24",11/14/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,136.00,S10_4757,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas
"10,197.00",45.00,100.00,6.00,"5,324.40",11/26/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,136.00,S10_4757,Enaco Distributors,(93) 203 4555,"Rambla de Catalu§a, 23",,Barcelona,,08022,Spain,EMEA,Saavedra,Eduardo
"10,209.00",39.00,100.00,8.00,"5,197.92",1/9/2004 0:00,Shipped,1.00,1.00,"2,004.00",Classic Cars,136.00,S10_4757,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael
"10,222.00",49.00,100.00,12.00,"5,997.60",2/19/2004 0:00,Shipped,1.00,2.00,"2,004.00",Classic Cars,136.00,S10_4757,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie
"10,248.00",20.00,100.00,3.00,"2,910.40",5/7/2004 0:00,Cancelled,2.00,5.00,"2,004.00",Classic Cars,136.00,S10_4757,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai
"10,261.00",27.00,100.00,1.00,"3,378.24",6/17/2004 0:00,Shipped,2.00,6.00,"2,004.00",Classic Cars,136.00,S10_4757,QuÇbec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,MontrÇal,QuÇbec,H1J 1C3,Canada,NA,Fresniäre,Jean
"10,273.00",30.00,100.00,4.00,"3,508.80",7/21/2004 0:00,Shipped,3.00,7.00,"2,004.00",Classic Cars,136.00,S10_4757,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine
"10,283.00",25.00,100.00,6.00,"2,992.00",8/20/2004 0:00,Shipped,3.00,8.00,"2,004.00",Classic Cars,136.00,S10_4757,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth
"10,295.00",24.00,100.00,1.00,"3,427.20",9/10/2004 0:00,Shipped,3.00,9.00,"2,004.00",Classic Cars,136.00,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri
"10,307.00",22.00,100.00,9.00,"2,692.80",10/14/2004 0:00,Shipped,4.00,10.00,"2,004.00",Classic Cars,136.00,S10_4757,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca
"10,316.00",33.00,100.00,17.00,"4,128.96",11/1/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,136.00,S10_4757,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Bennett,Helen
"10,325.00",47.00,64.93,6.00,"3,051.71",11/5/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,136.00,S10_4757,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
"10,337.00",25.00,48.05,8.00,"1,201.25",11/21/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,136.00,S10_4757,Classic Legends Inc.,2125558493,5905 Pompton St.,Suite 750,NYC,NY,10022,USA,NA,Hernandez,Maria
"10,350.00",26.00,75.47,5.00,"1,962.22",12/2/2004 0:00,Shipped,4.00,12.00,"2,004.00",Classic Cars,136.00,S10_4757,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,359.00",48.00,54.68,6.00,"2,624.64",12/15/2004 0:00,Shipped,4.00,12.00,"2,004.00",Classic Cars,136.00,S10_4757,Reims Collectables,26.47.1555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul
"10,373.00",39.00,100.00,3.00,"4,046.25",1/31/2005 0:00,Shipped,1.00,1.00,"2,005.00",Classic Cars,136.00,S10_4757,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko
"10,384.00",34.00,100.00,4.00,"4,846.70",2/23/2005 0:00,Shipped,1.00,2.00,"2,005.00",Classic Cars,136.00,S10_4757,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie
"10,395.00",32.00,100.00,2.00,"3,370.56",3/17/2005 0:00,Shipped,1.00,3.00,"2,005.00",Classic Cars,136.00,S10_4757,Lyon Souveniers,+33 1 46 62 7555,27 rue du Colonel Pierre Avia,,Paris,,75508,France,EMEA,Da Cunha,Daniel
"10,400.00",64.00,100.00,9.00,"9,661.44",4/1/2005 0:00,Shipped,2.00,4.00,"2,005.00",Classic Cars,136.00,S10_4757,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue
"10,414.00",19.00,100.00,3.00,"2,764.88",5/6/2005 0:00,On Hold,2.00,5.00,"2,005.00",Classic Cars,136.00,S10_4757,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri
"10,103.00",42.00,100.00,4.00,"5,398.26",1/29/2003 0:00,Shipped,1.00,1.00,"2,003.00",Classic Cars,147.00,S10_4962,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas
"10,114.00",31.00,100.00,8.00,"4,305.28",4/1/2003 0:00,Shipped,2.00,4.00,"2,003.00",Classic Cars,147.00,S10_4962,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie
"10,126.00",22.00,100.00,4.00,"3,347.74",5/28/2003 0:00,Shipped,2.00,5.00,"2,003.00",Classic Cars,147.00,S10_4962,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",,Madrid,,28023,Spain,EMEA,Sommer,Mart°n
"10,140.00",26.00,100.00,4.00,"3,188.12",7/24/2003 0:00,Shipped,3.00,7.00,"2,003.00",Classic Cars,147.00,S10_4962,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri
"10,150.00",20.00,100.00,1.00,"3,191.20",9/19/2003 0:00,Shipped,3.00,9.00,"2,003.00",Classic Cars,147.00,S10_4962,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
"10,164.00",21.00,100.00,2.00,"3,536.82",10/21/2003 0:00,Resolved,4.00,10.00,"2,003.00",Classic Cars,147.00,S10_4962,Mini Auto Werke,7675-3555,Kirchgasse 6,,Graz,,8010,Austria,EMEA,Mendel,Roland
"10,175.00",33.00,100.00,9.00,"5,362.83",11/6/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,147.00,S10_4962,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann
"10,183.00",28.00,100.00,1.00,"3,433.36",11/13/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,147.00,S10_4962,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca
"10,194.00",26.00,100.00,4.00,"4,263.74",11/25/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,147.00,S10_4962,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
"10,207.00",31.00,100.00,15.00,"4,076.19",12/9/2003 0:00,Shipped,4.00,12.00,"2,003.00",Classic Cars,147.00,S10_4962,Diecast Collectables,6175552555,6251 Ingle Ln.,,Boston,MA,51003,USA,NA,Franco,Valarie
"10,217.00",48.00,100.00,4.00,"7,020.48",2/4/2004 0:00,Shipped,1.00,2.00,"2,004.00",Classic Cars,147.00,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,069045,Singapore,APAC,Victorino,Wendy
"10,229.00",50.00,100.00,9.00,"6,426.50",3/11/2004 0:00,Shipped,1.00,3.00,"2,004.00",Classic Cars,147.00,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,245.00",28.00,100.00,2.00,"4,591.72",5/4/2004 0:00,Shipped,2.00,5.00,"2,004.00",Classic Cars,147.00,S10_4962,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie
"10,259.00",26.00,100.00,12.00,"4,033.38",6/15/2004 0:00,Shipped,2.00,6.00,"2,004.00",Classic Cars,147.00,S10_4962,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,2nd Floor,Singapore,,069045,Singapore,APAC,Victorino,Wendy
"10,270.00",32.00,100.00,2.00,"4,302.08",7/19/2004 0:00,Shipped,3.00,7.00,"2,004.00",Classic Cars,147.00,S10_4962,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Level 6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian
"10,281.00",44.00,100.00,9.00,"7,020.64",8/19/2004 0:00,Shipped,3.00,8.00,"2,004.00",Classic Cars,147.00,S10_4962,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung
"10,291.00",30.00,100.00,4.00,"3,855.90",9/8/2004 0:00,Shipped,3.00,9.00,"2,004.00",Classic Cars,147.00,S10_4962,Scandinavian Gift Ideas,0695-34 6555,èkergatan 24,,BrÑcke,,S-844 67,Sweden,EMEA,Larsson,Maria
"10,305.00",38.00,100.00,13.00,"6,680.78",10/13/2004 0:00,Shipped,4.00,10.00,"2,004.00",Classic Cars,147.00,S10_4962,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,,Cambridge,MA,51247,USA,NA,Hernandez,Marta
"10,313.00",40.00,100.00,7.00,"6,678.00",10/22/2004 0:00,Shipped,4.00,10.00,"2,004.00",Classic Cars,147.00,S10_4962,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,,Vancouver,BC,V3F 2K1,Canada,NA,Tannamuri,Yoshi
"10,322.00",46.00,61.99,8.00,"2,851.54",11/4/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,147.00,S10_4962,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,,Nashua,NH,62005,USA,NA,Young,Valarie
"10,334.00",26.00,100.00,2.00,"3,188.12",11/19/2004 0:00,On Hold,4.00,11.00,"2,004.00",Classic Cars,147.00,S10_4962,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÑgen  8,,LuleÜ,,S-958 22,Sweden,EMEA,Berglund,Christina
"10,347.00",27.00,100.00,2.00,"4,428.00",11/29/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,147.00,S10_4962,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter
"10,357.00",43.00,100.00,9.00,"5,780.92",12/10/2004 0:00,Shipped,4.00,12.00,"2,004.00",Classic Cars,147.00,S10_4962,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,370.00",35.00,65.63,4.00,"2,297.05",1/20/2005 0:00,Shipped,1.00,1.00,"2,005.00",Classic Cars,147.00,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
"10,381.00",37.00,100.00,6.00,"6,231.54",2/17/2005 0:00,Shipped,1.00,2.00,"2,005.00",Classic Cars,147.00,S10_4962,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie
"10,391.00",37.00,46.90,7.00,"1,735.30",3/9/2005 0:00,Shipped,1.00,3.00,"2,005.00",Classic Cars,147.00,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
"10,411.00",27.00,100.00,2.00,"4,427.73",5/1/2005 0:00,Shipped,2.00,5.00,"2,005.00",Classic Cars,147.00,S10_4962,QuÇbec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,,MontrÇal,QuÇbec,H1J 1C3,Canada,NA,Fresniäre,Jean
"10,425.00",38.00,100.00,12.00,"5,894.94",5/31/2005 0:00,In Process,2.00,5.00,"2,005.00",Classic Cars,147.00,S10_4962,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
"10,108.00",33.00,100.00,6.00,"5,265.15",3/3/2003 0:00,Shipped,1.00,3.00,"2,003.00",Classic Cars,194.00,S12_1099,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold
"10,122.00",42.00,100.00,10.00,"7,599.90",5/8/2003 0:00,Shipped,2.00,5.00,"2,003.00",Classic Cars,194.00,S12_1099,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",,Marseille,,13008,France,EMEA,Lebihan,Laurence
"10,135.00",42.00,100.00,7.00,"8,008.56",7/2/2003 0:00,Shipped,3.00,7.00,"2,003.00",Classic Cars,194.00,S12_1099,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,147.00",48.00,100.00,7.00,"9,245.76",9/5/2003 0:00,Shipped,3.00,9.00,"2,003.00",Classic Cars,194.00,S12_1099,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen
"10,159.00",41.00,100.00,2.00,"8,296.35",10/10/2003 0:00,Shipped,4.00,10.00,"2,003.00",Classic Cars,194.00,S12_1099,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie
"10,169.00",30.00,100.00,2.00,"5,019.90",11/4/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,194.00,S12_1099,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,APAC,O'Hara,Anna
"10,181.00",27.00,100.00,14.00,"5,411.07",11/12/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,194.00,S12_1099,Herkku Gifts,+47 2267 3215,"Drammen 121, PR 744 Sentrum",,Bergen,,N 5804,Norway,EMEA,Oeztan,Veysel
"10,191.00",21.00,100.00,3.00,"3,840.90",11/20/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,194.00,S12_1099,"Toms SpezialitÑten, Ltd",0221-5554327,Mehrheimerstr. 369,,Kîln,,50739,Germany,EMEA,Pfalzheim,Henriette
"10,203.00",20.00,100.00,8.00,"3,930.40",12/2/2003 0:00,Shipped,4.00,12.00,"2,003.00",Classic Cars,194.00,S12_1099,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,211.00",41.00,100.00,2.00,"7,498.90",1/15/2004 0:00,Shipped,1.00,1.00,"2,004.00",Classic Cars,194.00,S12_1099,Auto Canal+ Petit,(1) 47.55.6555,"25, rue Lauriston",,Paris,,75016,France,EMEA,Perrier,Dominique
"10,225.00",27.00,100.00,9.00,"4,517.91",2/22/2004 0:00,Shipped,1.00,2.00,"2,004.00",Classic Cars,194.00,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Genäve,,1203,Switzerland,EMEA,Holz,Michael
"10,238.00",28.00,100.00,3.00,"5,774.72",4/9/2004 0:00,Shipped,2.00,4.00,"2,004.00",Classic Cars,194.00,S12_1099,Danish Wholesale Imports,31 12 3555,Vinbëltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
"10,253.00",24.00,100.00,13.00,"3,922.56",6/1/2004 0:00,Cancelled,2.00,6.00,"2,004.00",Classic Cars,194.00,S12_1099,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,,Liverpool,,WX1 6LT,UK,EMEA,Devon,Elizabeth
"10,266.00",44.00,100.00,14.00,"9,160.36",7/6/2004 0:00,Shipped,3.00,7.00,"2,004.00",Classic Cars,194.00,S12_1099,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
"10,276.00",50.00,100.00,3.00,"9,631.00",8/2/2004 0:00,Shipped,3.00,8.00,"2,004.00",Classic Cars,194.00,S12_1099,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,,Brickhaven,MA,58339,USA,NA,Barajas,Miguel
"10,287.00",21.00,100.00,12.00,"3,432.24",8/30/2004 0:00,Shipped,3.00,8.00,"2,004.00",Classic Cars,194.00,S12_1099,"Vida Sport, Ltd",0897-034555,Grenzacherweg 237,,Genäve,,1203,Switzerland,EMEA,Holz,Michael
"10,300.00",33.00,100.00,5.00,"5,521.89",10/4/2003 0:00,Shipped,4.00,10.00,"2,003.00",Classic Cars,194.00,S12_1099,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,,Frankfurt,,60528,Germany,EMEA,Keitel,Roland
"10,310.00",33.00,100.00,10.00,"6,934.62",10/16/2004 0:00,Shipped,4.00,10.00,"2,004.00",Classic Cars,194.00,S12_1099,"Toms SpezialitÑten, Ltd",0221-5554327,Mehrheimerstr. 369,,Kîln,,50739,Germany,EMEA,Pfalzheim,Henriette
"10,320.00",31.00,100.00,3.00,"6,876.11",11/3/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,194.00,S12_1099,"Volvo Model Replicas, Co",0921-12 3555,BerguvsvÑgen  8,,LuleÜ,,S-958 22,Sweden,EMEA,Berglund,Christina
"10,329.00",41.00,71.47,5.00,"2,930.27",11/15/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,194.00,S12_1099,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai
"10,341.00",45.00,79.65,2.00,"3,584.25",11/24/2004 0:00,Shipped,4.00,11.00,"2,004.00",Classic Cars,194.00,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
"10,363.00",33.00,85.39,3.00,"2,817.87",1/6/2005 0:00,Shipped,1.00,1.00,"2,005.00",Classic Cars,194.00,S12_1099,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
"10,375.00",45.00,76.00,7.00,"3,420.00",2/3/2005 0:00,Shipped,1.00,2.00,"2,005.00",Classic Cars,194.00,S12_1099,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine
"10,389.00",26.00,99.04,4.00,"2,575.04",3/3/2005 0:00,Shipped,1.00,3.00,"2,005.00",Classic Cars,194.00,S12_1099,Scandinavian Gift Ideas,0695-34 6555,èkergatan 24,,BrÑcke,,S-844 67,Sweden,EMEA,Larsson,Maria
"10,419.00",12.00,100.00,13.00,"1,961.28",5/17/2005 0:00,Shipped,2.00,5.00,"2,005.00",Classic Cars,194.00,S12_1099,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg
"10,105.00",41.00,100.00,15.00,"8,690.36",2/11/2003 0:00,Shipped,1.00,2.00,"2,003.00",Classic Cars,207.00,S12_1108,Danish Wholesale Imports,31 12 3555,Vinbëltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte
"10,117.00",33.00,100.00,9.00,"6,034.38",4/16/2003 0:00,Shipped,2.00,4.00,"2,003.00",Classic Cars,207.00,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
"10,127.00",46.00,100.00,2.00,"11,279.20",6/3/2003 0:00,Shipped,2.00,6.00,"2,003.00",Classic Cars,207.00,S12_1108,Muscle Machine Inc,2125557413,4092 Furth Circle,Suite 400,NYC,NY,10022,USA,NA,Young,Jeff
"10,142.00",33.00,100.00,12.00,"8,023.29",8/8/2003 0:00,Shipped,3.00,8.00,"2,003.00",Classic Cars,207.00,S12_1108,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie
"10,153.00",20.00,100.00,11.00,"4,904.00",9/28/2003 0:00,Shipped,3.00,9.00,"2,003.00",Classic Cars,207.00,S12_1108,Euro+ Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego
"10,165.00",44.00,100.00,3.00,"8,594.52",10/22/2003 0:00,Shipped,4.00,10.00,"2,003.00",Classic Cars,207.00,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,079903,Singapore,Japan,Natividad,Eric
"10,176.00",33.00,100.00,2.00,"7,474.50",11/6/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,207.00,S12_1108,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio
"10,185.00",21.00,100.00,13.00,"3,883.74",11/14/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,207.00,S12_1108,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C
"10,196.00",47.00,100.00,5.00,"8,887.70",11/26/2003 0:00,Shipped,4.00,11.00,"2,003.00",Classic Cars,207.00,S12_1108,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie
"10,208.00",46.00,100.00,13.00,"8,602.92",1/2/2004 0:00,Shipped,1.00,1.00,"2,004.00",Classic Cars,207.00,S12_1108,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary
"10,220.00",32.00,100.00,2.00,"7,181.44",2/12/2004 0:00,Shipped,1.00,2.00,"2,004.00",Classic Cars,207.00,S12_1108,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,,2,Ireland,EMEA,Cassidy,Dean
"10,231.00",42.00,100.00,2.00,"8,378.58",3/19/2004 0:00,Shipped,1.00,3.00,"2,004.00",Classic Cars,207.00,S12_1108,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus
"10,247.00",44.00,100.00,2.00,"10,606.20",5/5/2004 0:00,Shipped,2.00,5.00,"2,004.00",Classic Cars,207.00,S12_1108,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",,Espoo,,FIN-02271,Finland,EMEA,Suominen,Kalle
"10,272.00",35.00,100.00,2.00,"5,818.40",7/20/2004 0:00,Shipped,3.00,7.00,"2,004.00",Classic Cars,207.00,S12_1108,Diecast Classics Inc.,2155551555,7586 Pompton St.,,Allentown,PA,70267,USA,NA,Yu,Kyung
